,1A,2A,3A,4A,5A,6A,1B,2B,3B,4B,5B,6B,1C,2C,3C,4C,5C,6C,1D,2D,3D,4D,5D,6D
b-D-GalxS-(1-3)-?-D-Galx2NAc,0.1412071066711115,0.014027900418847985,0.035649490844684995,0.056778148165691725,0.12325726383280658,0.092676180660563,0.08348474317859478,0.05032494513221542,0.03454602801634945,0.06011799448133221,0.07247647605056387,0.09371341093593404,0.12924794114715926,0.020698269704622886,0.057788524850065484,0.0417170872763644,0.1202360438587202,0.10666837921654987,0.09471055053333778,0.05729778567295471,0.031230875475130405,0.07578230481013756,0.058336303628100813,0.0885957650560881
b-D-Glcx2NAc-(1-6)-?-D-Galx2NAc,0.6656793254018132,0.8587146096836791,0.7946275818677788,0.8774349880396944,0.956467094276448,0.8585708697254881,0.8841682578184759,0.8248330527796127,0.737311588463155,0.951669676238917,0.8867055546132239,1.010212666586664,0.7604700254582024,0.8619578516040175,0.7623943245555527,0.9119003453864571,1.0368864474314083,0.9138028067863928,0.7656937208672706,0.9627526174218596,0.9884887905720656,0.8779642452405609,0.7797092309906847,1.0176318985136452
a-D-Neux5Ac-(2-6)-?-D-Galx2NAc,0.3722668226010067,0.1381245178032872,0.1962224898836893,0.09244591218056517,-0.04642245936616935,0.09790147975956724,-0.060606060606060615,0.15314227269821662,0.2286747576305337,-0.0003271081474243368,0.14074192797200985,-0.02182451519996886,0.2458428839341529,0.14837932189372166,0.2489648484086732,0.09415164863353592,-0.15429052507769087,0.022666426357247586,0.1820607282147234,0.017287558293388204,0.10019777215076166,0.242923062741632,0.15107633200584006,-0.03303339900255852
b-D-Galx-(1-3)-?-D-Galx2NAc,0.19359175442527435,0.8736960231922006,0.7335284053936418,0.8713489981763498,0.7583728749568428,0.8057536592766452,0.7918691243605216,0.7936583494918072,0.6425839703580309,0.8093115266300605,0.7224720199403741,0.7471872030305879,0.475144278246374,0.8447065879723452,0.6304005347509568,0.8862784799345832,0.8234878166818215,0.8608567030790681,0.6518431470659226,0.8191316970035614,0.7583839109758636,0.8022036296991158,0.8104899101371591,0.7631595646793797
?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-?-D-Galx2NAc,0.5271200056835882,0.6571989159228775,0.6224035880043609,0.7011762694503003,0.7858360538467078,0.6006993813647087,0.7285086631088563,0.6158654194455692,0.5439360840192561,0.7598053611543685,0.6598191106754024,0.8500598398432809,0.8917872382833383,0.6420586003848137,0.5484560922902455,0.6956660159091701,0.8951472386141569,0.7243865031733966,0.7661112765281449,0.7531891767112328,0.8574264916427584,0.5008735352965734,0.6645356229736307,0.8824898251160271
a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)-?-D-Galx2NAc,0.5861282195613801,0.16305397545899736,0.2750489116616605,0.13226055704237036,0.13475669378762514,0.17719124030482886,-0.19902881949634849,0.14444354477850466,0.26677707060822115,-0.1141729007806145,0.20031724629639736,-0.04504756375619074,0.2864038703715447,0.14799741292988253,0.2599805181542522,0.12268443297155532,0.18962271663972674,0.2262457937219855,0.2421799341894692,-0.057840494155182526,0.04716844741141661,-0.02459454623338737,0.2738554654566143,-0.04515312082656694
a-D-Neux5Ac-(2-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.15642163479667512,0.0660157647977067,0.07581253689921609,0.04908092153565595,0.026230357865836936,0.04140555843934388,-0.01813373688744508,0.05770855085124973,0.1152570518520725,-0.029554847982092236,0.08296486572733779,-0.06828228837939433,0.09959864826911403,0.06008316558957515,0.08906088648111304,0.06001298811248045,-0.05445846522483761,0.028572651821345125,0.0896987080440248,-0.042731413572145466,0.026275342627267592,0.16643043438182872,0.08797184846013066,-0.07711422695399603
b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.028874267008410538,0.8067749424960751,0.6414608211125999,0.8318822087487868,0.7256530267039465,0.7455834154586097,0.7156782518956409,0.7355313119260192,0.4888703371119805,0.8199108183896321,0.6734375583966051,0.8388469235185178,0.3730885963561249,0.7974733347231285,0.5545913025842012,0.851130477807412,0.8537529240751257,0.8108350545150204,0.5269417365969624,0.864127580827256,0.8345016254091598,0.7852794933386833,0.6588814955205671,0.8608846019608468
b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)-?-D-Galx2NAc,0.3229425684353192,0.25849304647612004,0.18300826111501348,0.258266747388864,0.22368788184126653,0.20886150543782164,0.3962890076195496,0.22654237071445324,0.14317107149033012,0.340082297522526,0.2322301825280231,0.2920288139386293,0.28458102684436065,0.22906848388122025,0.1564267952506574,0.2720244067012981,0.2852120780383469,0.2611003271108386,0.3227787477676041,0.322799565527463,0.40903954881561305,-0.01284004706571305,0.3338565621808361,0.33809242919405696
a-L-Fucx-(1-2)-b-D-Galx-(1-3)-?-D-Galx2NAc,0.6109884524791921,0.3977221431924167,0.30141380558584085,0.462493412950288,0.6228287985004125,0.5005592041747222,0.6071563047881469,0.4380754725021844,0.3163072925538218,0.4969566784960012,0.5469422459370337,0.7075404689238232,0.4511882004403091,0.4836671975229742,0.39715327956305824,0.6375094863409362,0.4427992708299601,0.4113738171839189,0.04034257182574008,0.5408128244307485,0.3521642645795553,1.0809345905879415,0.2112445078107328,0.7067138369768698
b-D-Glcx2NAc(6S)-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.3120235213107228,0.025887646592296733,0.07910437791692343,0.05261868531369161,0.1148601712702196,0.1169815011246774,0.09192670890217973,0.06213377085508515,0.053962786920176906,0.06966529732079049,0.08015967249027559,0.06470422251988983,0.23028348297199594,0.02937025176942609,0.08238364096272313,0.045877643058076914,0.1486869775936863,0.11833167257427325,0.09339504465378996,0.04841303631637001,0.030828734089798963,0.031756342755513145,0.09937349628827397,0.07528765139736998
a-D-Neux5Ac-(2-6)-[a-D-Galx2NAc-(1-3)]?-D-Galx2NAc,0.14823781444177875,0.02883199142521613,0.0448500545138784,0.027828434739360083,-0.023001343766636657,0.03935117269879957,-0.027042132261572517,0.03718650785195289,0.03959127657741735,0.01801944184940335,0.037359452847166914,0.0025233278088238626,0.04082372233345714,0.029484739020330882,0.05928822705205681,0.027274022304877923,-0.0363036014803937,0.0032593691325313355,0.04550828152060733,0.01838329436278763,0.034718908084375305,-0.0007862359900880043,0.03407984837787633,-0.005971524747106182
a-D-Neux5Ac-(2-6)-[b-D-Glcx2NAc-(1-3)]?-D-Galx2NAc,0.08976243694769459,0.024120176459268887,0.041774222046015726,0.025356440802406285,0.014563681539726387,0.04718755407103144,0.005737906604140436,0.035575632311265495,0.046993996866635086,0.031962379143797265,0.04325301793656222,0.03479467960547866,0.05066272864817852,0.03344907367852662,0.05988096649379624,0.03411787548546997,-0.017379486097898862,0.017235985921182657,0.04978954842324286,0.03375493883828281,0.03654363339303462,0.06879836029128687,0.02473198801828788,0.03483689898957852
a-D-Glcx2NAc-(1-4)-b-D-Galx-(1-3)-?-D-Galx2NAc,-0.3192700961291485,0.0363129868051197,-0.014431633563311506,0.03639270954219266,-0.073051062304241,-0.0010375368936835004,0.03003745306808485,0.013651104813449541,-0.04278293060937405,0.04256205081991688,-0.08854722183091497,-0.013278282839749215,-0.08799115757811861,0.0294676513709421,-0.028226537873193763,-0.017927853620626454,-0.018633567551058085,-0.017568137733205445,0.027438281338550717,0.04227813733276363,0.02553562705983416,-0.15785015968724075,-0.002312545839645209,-0.020905023839947853
?-D-Galx-(1-?)-[?-L-Fucx-(1-?)]b-D-Glcx2NAc-(1-6)-?-D-Galx2NAc,0.9947153560713288,0.33432269458267183,0.3534390069424392,0.3591648065035647,0.5226382866685596,0.5075480025377334,0.17186597030980072,0.33566725618461163,0.34782358080525794,0.21952072007862747,0.5471981129092073,0.5002507111049126,0.7579912481767033,0.3689817298852733,0.3878422713204093,0.3826144837225287,0.5510003334298906,0.5611328517477332,0.3776300574300534,0.342593137565899,0.33946628188356576,0.24251747341709004,0.32477217267922875,0.5376340906927577
a-D-Neux5Ac-(2-6)-[a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,-0.03914571298973128,0.0028270889795683485,-0.005218680376296588,-0.009244073135494878,-0.03619476419503575,-0.023298502185410026,-0.027125863575491488,-0.014060642219428527,0.007065938613767762,-0.04299211635172216,0.004297990150559024,-0.0626090171670618,-0.0651222627902552,-0.003250925296214401,-0.024276607930710903,0.0006590377136866414,-0.04177850278602113,-0.014522146791765675,-0.0015938763201307044,-0.05110058987061372,-0.04235959440567294,-0.03965015209599671,0.030412676761099187,-0.0726606420200354
a-D-Glcx2NAc-(1-4)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-?-D-Galx2NAc,0.3000032789931304,0.17278621128713484,0.18170790041844245,0.2189257780119841,0.19843202387152165,0.2192280976275197,0.2694586693501781,0.14727067396816612,0.1234291887382798,0.2991500886915179,0.17404632054669278,0.3173872854117273,0.5266133342997181,0.15355645246728564,0.16853939003540727,0.17392410825860424,0.3059862479860745,0.2466354954966153,0.4268634522515409,0.2522791845308209,0.42763139425857216,0.04593787108983153,0.249616146522356,0.3247049932648182
b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.1564872146592854,0.6583804664696817,0.5512231147463271,0.7049264470786072,0.6060072909482457,0.5843689894954872,0.6001840034150047,0.5986183972214529,0.4002274571623422,0.6818388872700217,0.5377935642269223,0.7427373241697828,0.6489830308850577,0.6446943703030323,0.4529879066871008,0.6724156723223929,0.7579509026673518,0.6961149286702262,0.6262101626352871,0.7129282333004399,0.7763792116063762,0.5071352271679779,0.5982442130660982,0.7923443913385851
b-D-Glcx2NAc-(1-6)-[b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.28427777443806257,0.2451057370843218,0.18541559829520232,0.2567643079601167,0.19795512332763973,0.2091448689882416,0.3739383973826516,0.22755406873921305,0.12295121782196812,0.32221102312665983,0.22755126682900315,0.2628645932998836,0.2976562146099277,0.2142022289129862,0.15329170350458984,0.2547931052488297,0.2701771029055657,0.25894582887069073,0.33022368885467,0.3025091476954381,0.4147691862848033,-0.014705324173232176,0.3313632282077469,0.2979553603105973
a-D-Galx2NAc-(1-3)-[a-L-Fucx-(1-2)]b-D-Galx-(1-3)-?-D-Galx2NAc,0.15229830093505956,0.2712314921886382,0.23320466190621875,0.2766153814271844,0.286318336080755,0.2870497842174024,0.11535452506109048,0.3179604099635637,0.2464969848325191,0.2825021455787021,0.2808909057978305,0.2173960424619636,0.110847368564103,0.3230078363960096,0.3062106238903989,0.3683818038673345,0.2308332509239333,0.2194991758353688,0.01825323135813648,0.2848225840108909,0.26649341133800103,0.6312423070875108,0.15608699079437108,0.25283252616913826
b-D-Glcx2NAc-(1-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.09298404769842006,0.35200387016252177,0.20673957449009045,0.3933578855126356,0.4605633884446003,0.3667175718000605,0.4413220712147666,0.3509923078562147,0.1922990983965954,0.4195638785984268,0.41887148290722376,0.5787132325515774,0.08354095509028152,0.4239603874111869,0.2561091440413976,0.5518173471906994,0.34463786100786825,0.30648911391426065,-0.051342902464048205,0.4606257352362272,0.2579038678562005,0.8885421015816899,0.12161300714927102,0.5656557644215101
b-D-Galx2NAc-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,-0.1768934819081554,0.007622709509413744,-0.00324497631986072,0.015956942898420298,-0.033104018135467886,-0.017912713995902503,0.0331534907995724,0.020373740171741504,0.012650685512623805,0.06175923396666685,0.010131900861610465,0.01205683649938538,-0.14094421845130775,0.006909818221585803,-0.003303629707815163,0.011058652835661842,-0.02167906891672041,-0.027163941433556167,-0.02448837685954684,0.05307459642744944,0.017984773369116674,0.13027008561838815,0.01282439046124108,0.002932760674614277
a-L-Fucx-(1-2)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-?-D-Galx2NAc,0.0584152626200249,0.23291976066857425,0.17627590486574066,0.2405575752551927,0.515353962041697,0.2205815974181317,0.3032691684350412,0.2156715177601161,0.26423436895857383,0.3253005044911833,0.34336916429247016,0.44715314783522464,-0.07893492303650207,0.2653707678164376,0.24225546641452625,0.4146944118164445,0.33560374876714066,0.2078427879207228,0.024591738035797023,0.34891225168220524,0.2212086418990619,0.4436778492921164,0.1191115334260979,0.4880648827328398
?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)-?-D-Galx2NAc,0.4273156522737085,0.2460481000775113,0.1856687753985115,0.2454738087061556,0.2470220624458208,0.2063726707140008,0.37165761803418396,0.2263463382412479,0.17295487708440327,0.3332551971633909,0.2393671461057908,0.26476519753634986,0.3647571504933093,0.21989241615944816,0.17095105400499047,0.26933249111693197,0.3004185814089643,0.2603338229292476,0.32310292600220697,0.30428250498947834,0.3946593097485249,0.007188908107990883,0.3303479014867467,0.3027651743503507
b-D-Glcx2NAc-(1-6)-[a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.7606143740128865,0.15762279942954674,0.2860362592705913,0.15256791322265126,0.2193932930893301,0.2366963320719893,-0.14810733840755375,0.17170740022586356,0.2681105965115895,-0.027658684493364186,0.22969954317683275,0.0887588665133642,0.4662692408744573,0.15668947298271751,0.3156658892020013,0.13751227457741733,0.297925295951846,0.2749194997973253,0.23620377890809485,0.04250477545245454,0.15289794451712158,0.07493316994084252,0.2313873904132593,0.10532266857424713
b-D-Galx-(1-4)-b-D-Glcx2NAc(6S)-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.07875048501773389,-0.002760907761726036,0.03176025959810558,0.02130429505245957,0.03790200190594626,0.05798295304941808,0.045252922505384735,0.02228803988834673,0.0021243151836075396,0.03395314185286058,0.015567636565402757,0.009379125138247874,0.08849669768158219,-0.0067402233014022105,0.02364530471806313,0.006933583700070918,0.06799869428504665,0.05685251285620866,0.05116378224384192,0.015453050747829359,-0.017189614224997058,-0.029450773493544725,0.05773653256928212,0.01031550072543822
a-D-Neux5Ac-(2-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.2836602307318166,0.057984098523691276,0.08500825249621848,0.053332899130805515,0.07838224737725398,0.08487741391891786,0.05166684388938631,0.0705333361743837,0.09595039464983447,0.032224141645046236,0.10164962324307072,0.05456615302783119,0.2193391739221033,0.06710319914971855,0.11593412165298606,0.05637307212458041,0.02795210161472831,0.056293171966939504,0.08002269247642219,0.04277077904656057,0.0878394690891533,0.14775814296481454,0.059655799957501934,0.05869126906979497
b-D-GlcxS(2NAc)-(1-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.30295164031631355,0.02037734084586072,0.049466496589111855,0.050224403760983374,0.12399414140929073,0.1002555287237857,0.09322942431382698,0.051582109906032285,0.05189028430202322,0.06517468372897206,0.0724549142270661,0.09642485315724092,0.2048796397800266,0.031416070592497146,0.07027890176093604,0.0515164711267973,0.12635330091216262,0.1003844260161187,0.06578116677149602,0.052218492906188636,0.05316968822462651,0.08879586602538729,0.06753850530197616,0.10686152062234816
?-D-Galx-(1-?)-[?-L-Fucx-(1-?)]b-D-Glcx2NAc-(1-6)-[b-D-GalxS-(1-3)]?-D-Galx2NAc,0.14137925381046326,0.01868900042981824,0.02773635967955319,0.02323230229969449,0.04874155385126165,0.043375938171577866,0.03428874358338173,0.026532569090792886,0.02317316989923103,0.029109205871838174,0.032687724422646225,0.04878649987188759,0.10159725305090732,0.0211416942062616,0.03629279328818991,0.03291132951733597,0.06167140265466201,0.04907007850798235,0.047757561662869895,0.026397799202447846,0.016983981719059682,0.02158082234862246,0.033805667322416355,0.050088408276053056
a-D-Glcx2NAc-(1-4)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.13613559729592364,0.18149803344669274,0.13912027959370996,0.2140417396916373,0.0792731240877,0.2356945290773631,0.21774559344697164,0.13789094628284085,0.03663018846173026,0.2575302309094783,0.08945928696487145,0.2475968383805295,0.3962419707004176,0.1651491410038652,0.11631404621082385,0.15862936378019968,0.2314152217308774,0.24754563289421624,0.31862198409999715,0.2394911381819877,0.34233952242727783,0.012243592176680784,0.2098770297966262,0.2850078024269732
b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.2314204051742511,0.1997751996676552,0.15924354990928713,0.2143518491106744,0.1304927392720146,0.15081711515844526,0.3139343803343397,0.18745690481771124,0.10434856385283416,0.2858264153695998,0.17303147738739688,0.20867466909701834,0.3597524846661895,0.16351171700118589,0.1102538210269675,0.19138353815042566,0.2122469411526872,0.2063360202412348,0.34284491066599243,0.2598262721354356,0.3785504943601953,-0.015382029356425166,0.3087891307775089,0.2395669580918812
b-D-Glcx2NAc-(1-6)-[a-D-Galx2NAc-(1-3)-[a-L-Fucx-(1-2)]b-D-Galx-(1-3)]?-D-Galx2NAc,0.033052250755534675,0.23803297910795645,0.18817684474533608,0.2402977938564291,0.20809339964679546,0.22988808393579416,0.10421774662082504,0.27730497965097706,0.1966662500072861,0.2495291884184719,0.21280585446631609,0.1728453602228831,0.019832030223687902,0.2833943932004825,0.2411164068849186,0.3278915406426021,0.19358711927951133,0.17876396712180445,-0.037820206757589264,0.2483923216686681,0.2210788056751765,0.5526295527130565,0.1227011632131278,0.20206627303590846
b-D-Galx2NAc-(1-4)-b-D-Glcx2NAc-(1-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,-0.07463261614466916,0.004684119565002365,-0.010226200274939557,0.01564239277171211,-0.011692342848437526,-0.02597478315165465,0.03269630755179398,0.022124821546525758,0.015582629060243115,0.04765673172230985,0.022886438188001842,0.006543138202469486,-0.06041657229314076,0.009028686745793874,-0.0017032332151187134,0.036849840284744834,-0.02667614155980428,-0.034801361477157136,-0.013870365117482306,0.040878943140203,0.009703327737509058,0.16762551308676252,0.013962670249299123,-0.00039877468725392127
b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[a-L-Fucx-(1-2)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.05425094134427785,0.2844763680898627,0.16620807494904133,0.3249439730715489,0.4031448941421543,0.2937282618780733,0.36013557281208275,0.2668359932667109,0.12744854850336162,0.3186181523366575,0.3237098123546373,0.5149651501834115,0.13523107169066015,0.338050094152948,0.1929245478397861,0.4139167473142943,0.3295985101547341,0.2681376641510138,0.02044143444170576,0.36385584439707,0.2193600547979047,0.6603026737445981,0.07900398590709375,0.5250730486000342
a-L-Fucx-(1-2)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,-0.006970592896607807,0.24407848948563896,0.17541941211199258,0.2724240935035408,0.503425652778318,0.2311607122706447,0.260946328227778,0.234336792312118,0.2304979122774407,0.3180630942607145,0.3386183758484576,0.4584075790648118,-0.08977051378457457,0.2775555434043381,0.2353054179241551,0.43965014222540777,0.3346498417301947,0.2277311545279336,0.04068965395735294,0.3478371538226934,0.2424372154130337,0.505214642425294,0.12636490756671165,0.48770504806929604
?-D-Galx-(1-?)-[?-L-Fucx-(1-?)]b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)-?-D-Galx2NAc,0.049775115721132544,0.1380802770978817,0.10448834523445273,0.14536286502617066,0.16521126445708262,0.1556800599827975,0.18000691425451135,0.14389337538087835,0.09854167057959476,0.16487846279686194,0.16586935834888175,0.18209215660200506,-0.09988312782554336,0.1258868490032774,0.12421533438360098,0.20482892141380807,0.16256588740921468,0.17514344331632528,0.08085016916583418,0.18312665822283614,0.19336684277605293,-0.06662184217803638,0.17543431992816455,0.2257071940972694
?-D-Galx-(1-?)-[?-L-Fucx-(1-?)]b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.8533361022608656,0.31563369415285353,0.32570264726288595,0.33593250420387016,0.4738967328172979,0.4641720643661556,0.13757722672641898,0.30913468709381875,0.3246504109060269,0.19041151420678928,0.514510388486561,0.45146421123302505,0.6563939951257961,0.3478400356790118,0.3515494780322193,0.3497031542051927,0.4893289307752287,0.5120627732397508,0.3298724957671835,0.31619533836345115,0.3224823001645061,0.2209366510684676,0.29096650535681234,0.4875456824167045
b-D-Glcx2NAc-(1-6)-[?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.3886508582764519,0.23266079068571305,0.1880761125787004,0.2439713692774081,0.22128930393219395,0.2066560342644207,0.34930700779728596,0.22735803626600765,0.15273502341604128,0.3153839227675247,0.2346882304067709,0.2356009768976041,0.3778323382588763,0.2050261611912141,0.16781596225892292,0.25210118966446354,0.2853836062761831,0.2581793246890997,0.3305478670892729,0.2839920871574535,0.4003889472177151,0.005323631000471756,0.3278545675136576,0.26262810546689097
?-D-Galx-(1-?)-?-D-Glcx2NAc-(1-?)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-?-D-Galx2NAc,0.9071744369695544,0.1832637051770618,0.29907057069351123,0.199313392582242,0.3740382298710297,0.2878296608915669,0.2071081207559653,0.1926666808719185,0.3617488554280463,0.2444721192542845,0.36849659466934215,0.4130992498126964,0.8127762124355616,0.1920835483529214,0.3171034608841959,0.1463038376779971,0.4843922430730157,0.3751533871543568,0.4018101125990812,0.21412142758319685,0.4287185094520772,0.20236196136056786,0.27719747547793183,0.3936836397095941
?-D-Glcx2NAc-(1-?)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.2994895700693507,0.07827727412512209,0.10349556778466798,0.057521966700613436,0.026670828507061185,0.09572296573808677,0.0664544103543273,0.07134729709573633,0.09232675335340636,0.05689592224172036,0.05829382728116904,0.10319048530275067,0.3444195801661577,0.08166614834130186,0.08288354169672023,-0.017274392379901773,0.13760765365998373,0.13217708594445401,0.13200866589498148,0.04903867982721997,0.11650169278363255,0.05557549763315856,0.08024936766994083,0.0925835119286273
b-D-Glcx2NAc-(1-6)-[b-D-Glcx2NAc-(1-6)-[b-D-Glcx2NAc-(1-3)]b-D-Galx-(1-3)]?-D-Galx2NAc,0.2800888607138368,0.1253475862738716,0.10322084369384313,0.13678489804135194,0.10628589690834317,0.1306845110474169,0.20656001454767367,0.10509087809763272,0.0673485632051771,0.1419178263302682,0.1696182407276971,0.06955952037311518,0.18508203701858172,0.10812124712500296,0.12553364403354192,0.13318239679849608,0.13230165515998066,0.13904454908492522,0.1616010881112918,0.11918069364259055,0.19532350976087684,0.014792081248000532,0.20730486877009235,0.09912110924263096
?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-[a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.5464141477623603,0.0983978030713121,0.195899823745642,0.09490162352272463,0.09966310619565008,0.14209553614640608,-0.14603511681031986,0.10901110140418918,0.1704374340604147,-0.05554189966631928,0.13445378151260498,0.02487132001180579,0.4085814979570018,0.0913163983336124,0.21065102786732348,0.05517818605445777,0.1846904046578667,0.17367189339653194,0.17275998419043825,0.004820932954099856,0.08692008826055958,0.06342375950938875,0.18089523541870875,0.044388742583367724
?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-6)-[?-D-Glcx2NAc-(1-?)-b-D-Galx-(1-3)]?-D-Galx2NAc,-0.1808255411704912,0.04464354760102079,0.0004411745693834545,0.05464290789380198,-0.02750043674485572,0.009398015452090241,0.04713251071170075,0.026119196266859872,-0.03928882072658055,0.04761494090208143,-0.04949229092937207,0.010606409512102571,-0.04455457205758445,0.04230047606191197,-0.006033801859345074,0.032361793454538795,-0.001773041887020649,-0.004475417658460928,0.03163732912371451,0.049199199237456366,0.04290911745054996,-0.07876132586499515,0.01041031194949585,0.012820642250791063
a-D-Neux5Ac-(2-3)-b-D-Galx-(1-3)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.20706568369739264,0.036410460229224416,0.09758091971161507,0.04333760628093696,0.056485392023010436,0.04399657957625862,-0.04327778813717347,0.0402037033091134,0.0708472066874478,-0.08547362486356243,0.05567406572618782,-0.04259688703080858,0.1718111563097384,0.02944629180920614,0.061252122792759725,0.008852904303161395,0.0801019367813426,0.07785887069765003,0.08797445569476033,-0.0268457247948218,-0.015896164708128175,-0.03335375739468505,0.09820394272357752,-0.03688052912281109
b-D-Glcx2NAc-(1-6)-[a-D-Neux5Ac-(2-3)-[a-L-Fucx-(1-2)]b-D-Galx-(1-3)]?-D-Galx2NAc,0.16364908215517288,0.034648025623641096,0.05193362665965669,0.03622137223787985,0.07872170783383656,0.058735245661152326,-0.008868327628816517,0.04091538641835889,0.06093805354440044,0.033375668700613204,0.06300364826053581,0.04725563775650859,0.06024805892531958,0.04082666630213014,0.0654155817630499,0.04718710029996352,0.07893799516745441,0.06469709619213153,0.05226199474150015,0.03320840846533507,0.05970360846447964,-0.0015258400524880305,0.03692447682827355,0.04478102726666995
a-D-Neux5Ac-(2-6)-[a-D-Galx2NAc-(1-3)-[a-L-Fucx-(1-2)]b-D-Galx-(1-3)]?-D-Galx2NAc,0.11924605017952487,0.033198513080681745,0.04502781716088272,0.036317587570755296,0.07822493643395959,0.05716170028160818,0.011136778440265413,0.04065543031258659,0.04983073482523297,0.03297295716023017,0.06808505133151445,0.04455068223908043,0.0910153383404151,0.039613443195527134,0.06509421700548032,0.040490263224732335,0.03724613164442195,0.0407352087135643,0.05607343811572575,0.0364302623422228,0.045414605662824466,0.07861275437445438,0.03338582758124328,0.05076625313322971
b-D-Glcx2NAc-(1-6)-[?-D-Galx-(1-?)-[?-L-Fucx-(1-?)]b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.011110321723875974,0.1246929677060835,0.10689568241464156,0.14386042559742326,0.13947850594345576,0.1559634235332174,0.15765630401761338,0.14490507340563813,0.07832181691123273,0.14700718840099575,0.1611904426498618,0.1529279359632593,-0.08680794005997625,0.11102059403504334,0.1210802426375334,0.1875976199613397,0.14753091227643345,0.17298894507617746,0.08829511025290011,0.1628362403908113,0.19909648024524315,-0.06848711928555551,0.1729409859550754,0.18557012521380967
b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[?-D-Galx-(1-?)-b-D-Glcx2NAc-(1-3)-b-D-Galx-(1-3)]?-D-Galx2NAc,0.33579348901264044,0.18733025326904648,0.16190406419278516,0.2015589104279659,0.15382691987656885,0.14832828043462445,0.2893029907489741,0.1872608723445059,0.13413236944690735,0.27899931501046465,0.18016844096516466,0.18141105269473887,0.4399286083151379,0.15433564927941382,0.12477807978130058,0.1886916225660595,0.2274534445233045,0.2055695160596437,0.3431690889005953,0.2413092115974509,0.3641702552931072,0.004646925817278768,0.3052804700834195,0.20423970324817486
?-D-Galx-(1-?)-?-D-Glcx2NAc-(1-?)-b-D-Galx-(1-4)-b-D-Glcx2NAc-(1-6)-[b-D-Galx-(1-3)]?-D-Galx2NAc,0.7433067552723477,0.19197552733661968,0.25648294986877873,0.19442935426189528,0.2548793300872081,0.3042960923414103,0.1553950448527587,0.1832869531865932,0.2749498551514967,0.2028522614722449,0.28390956108752075,0.34330880278149856,0.6824048488362611,0.20367623688950093,0.26487811705961245,0.13100909319959253,0.4098212168178184,0.3760635245519576,0.2935686444475373,0.2013333812343637,0.3434266376207829,0.16866768244741712,0.23745835875220198,0.3539864488717491
